EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",HRV,Croatia,2015,2015,4.75788,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",HRV,Croatia,2016,2016,6.30461,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",YEM,Yemen,2012,2012,38.4897,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",YEM,Yemen,2013,2013,34.5505,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",YEM,Yemen,2016,2016,34.58937,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TLS,Timor-Leste,2012,2012,31.90558,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TLS,Timor-Leste,2013,2013,32.38909,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TLS,Timor-Leste,2014,2014,29.84199,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TLS,Timor-Leste,2015,2015,26.034,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TLS,Timor-Leste,2016,2016,22.25173,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TLS,Timor-Leste,2017,2017,20.33714,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",EST,Estonia,2012,2012,6.25781,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",EST,Estonia,2013,2013,5.96656,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",EST,Estonia,2014,2014,4.43061,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",EST,Estonia,2015,2015,3.34125,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",EST,Estonia,2016,2016,1.98677,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",SAU,Saudi Arabia,2013,2013,4.54155,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BDI,Burundi,2017,2017,41.83737,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TCD,Chad,2015,2015,78.10454,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TCD,Chad,2016,2016,76.9069,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",PAN,Panama,2013,2013,19.10143,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",PAN,Panama,2014,2014,20.76474,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",PAN,Panama,2015,2015,20.13829,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",LKA,Sri Lanka,2017,2017,9.93691,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JOR,Jordan,2013,2013,27.9478,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JOR,Jordan,2014,2014,29.09326,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JOR,Jordan,2017,2017,34.41258,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PRY,Paraguay,2012,2012,19.81933,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",UKR,Ukraine,2012,2012,5.85068,+,National Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",UKR,Ukraine,2013,2013,4.89661,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",UKR,Ukraine,2014,2014,4.17392,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",JAM,Jamaica,2013,2013,24.62449,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",JAM,Jamaica,2014,2014,24.87764,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",JAM,Jamaica,2015,2015,25.73861,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",JAM,Jamaica,2016,2016,24.16807,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",JAM,Jamaica,2017,2017,22.66316,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GIN,Guinea,2014,2014,65.29735,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",LIE,Liechtenstein,2012,2012,12.07896,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",LIE,Liechtenstein,2015,2015,15.66434,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",LIE,Liechtenstein,2016,2016,16.09901,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",CIV,Côte d'Ivoire,2014,2014,57.22539,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",CIV,Côte d'Ivoire,2016,2016,53.9661,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",CIV,Côte d'Ivoire,2017,2017,50.76734,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",DMA,Dominica,2015,2015,10.43796,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",DMA,Dominica,2016,2016,4.55423,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",TUR,Turkey,2012,2012,12.7677,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",TUR,Turkey,2013,2013,8.3894,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",TUR,Turkey,2014,2014,8.84566,+,National Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",TUR,Turkey,2015,2015,10.44851,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",TUR,Turkey,2016,2016,12.15723,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JAM,Jamaica,2013,2013,18.6344,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JAM,Jamaica,2014,2014,18.91316,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JAM,Jamaica,2015,2015,19.84707,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JAM,Jamaica,2016,2016,18.43913,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JAM,Jamaica,2017,2017,17.78169,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",UKR,Ukraine,2012,2012,5.27131,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",UKR,Ukraine,2013,2013,4.43471,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",UKR,Ukraine,2014,2014,3.5466,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",EGY,Egypt,2014,2014,16.99534,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",EGY,Egypt,2016,2016,15.14174,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",EGY,Egypt,2017,2017,15.42082,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",ATG,Antigua and Barbuda,2012,2012,11.39839,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",ATG,Antigua and Barbuda,2014,2014,16.11632,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",ATG,Antigua and Barbuda,2015,2015,20.47226,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",ATG,Antigua and Barbuda,2017,2017,20.81907,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CIV,Côte d'Ivoire,2014,2014,64.17513,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CIV,Côte d'Ivoire,2016,2016,60.72643,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CIV,Côte d'Ivoire,2017,2017,57.29324,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",JAM,Jamaica,2013,2013,21.69979,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",JAM,Jamaica,2014,2014,21.96678,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",JAM,Jamaica,2015,2015,22.86442,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",JAM,Jamaica,2016,2016,21.37322,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",JAM,Jamaica,2017,2017,20.28206,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CYP,Cyprus,2012,2012,5.48201,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CYP,Cyprus,2013,2013,4.49009,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CYP,Cyprus,2014,2014,3.1445,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CYP,Cyprus,2015,2015,3.57677,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GEO,Georgia,2013,2013,8.53709,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GEO,Georgia,2014,2014,4.68954,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GEO,Georgia,2015,2015,3.75809,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GEO,Georgia,2016,2016,3.4396,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GEO,Georgia,2017,2017,2.36809,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NOR,Norway,2012,2012,5.49376,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NOR,Norway,2013,2013,4.91572,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NOR,Norway,2014,2014,4.5691,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NOR,Norway,2015,2015,4.46593,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NOR,Norway,2016,2016,4.21461,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NOR,Norway,2017,2017,4.31157,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ZAF,South Africa,2015,2015,14.35675,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",GUY,Guyana,2012,2012,15.35438,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",KAZ,Kazakhstan,2013,2013,0.03946,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MLT,Malta,2012,2012,8.65314,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MLT,Malta,2013,2013,9.78682,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MLT,Malta,2014,2014,9.13229,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MLT,Malta,2015,2015,7.8427,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MLT,Malta,2016,2016,8.29472,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",BHS,Bahamas,2016,2016,10.67754,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GTM,Guatemala,2012,2012,45.40176,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GTM,Guatemala,2013,2013,45.87185,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GTM,Guatemala,2014,2014,46.14479,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GTM,Guatemala,2015,2015,46.22505,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GTM,Guatemala,2016,2016,47.33955,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GTM,Guatemala,2017,2017,48.13072,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",DOM,Dominican Republic,2012,2012,19.92488,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",DOM,Dominican Republic,2013,2013,17.2085,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",DOM,Dominican Republic,2014,2014,16.07908,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",DOM,Dominican Republic,2015,2015,15.98,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",DOM,Dominican Republic,2016,2016,15.4104,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",DOM,Dominican Republic,2017,2017,15.86069,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VEN,Venezuela (Bolivarian Republic of),2012,2012,15.15902,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VEN,Venezuela (Bolivarian Republic of),2013,2013,13.43754,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VEN,Venezuela (Bolivarian Republic of),2014,2014,16.15829,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VEN,Venezuela (Bolivarian Republic of),2015,2015,17.55586,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VEN,Venezuela (Bolivarian Republic of),2016,2016,19.53127,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VEN,Venezuela (Bolivarian Republic of),2017,2017,21.56191,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GUY,Guyana,2012,2012,12.7987,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HUN,Hungary,2012,2012,7.87961,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HUN,Hungary,2013,2013,7.11528,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HUN,Hungary,2014,2014,7.19335,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HUN,Hungary,2015,2015,7.958,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HUN,Hungary,2016,2016,8.01233,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NZL,New Zealand,2013,2013,5.14562,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NZL,New Zealand,2014,2014,5.15094,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NZL,New Zealand,2015,2015,4.44257,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NZL,New Zealand,2016,2016,3.68109,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NZL,New Zealand,2017,2017,2.88478,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",HND,Honduras,2013,2013,36.55835,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",HND,Honduras,2014,2014,42.6923,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",HND,Honduras,2015,2015,41.98589,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",HND,Honduras,2016,2016,41.85708,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",HND,Honduras,2017,2017,41.64573,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TON,Tonga,2012,2012,11.92214,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TON,Tonga,2013,2013,16.13892,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TON,Tonga,2014,2014,14.70663,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TON,Tonga,2015,2015,17.05282,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SGP,Singapore,2016,2016,0.1008,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",SAU,Saudi Arabia,2013,2013,7.1308,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ALB,Albania,2013,2013,11.32363,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ALB,Albania,2014,2014,9.98265,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ALB,Albania,2015,2015,8.78505,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ALB,Albania,2016,2016,9.20191,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ALB,Albania,2017,2017,8.09009,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VCT,Saint Vincent and the Grenadines,2013,2013,10.77727,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VCT,Saint Vincent and the Grenadines,2014,2014,10.53116,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VCT,Saint Vincent and the Grenadines,2015,2015,12.20687,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VCT,Saint Vincent and the Grenadines,2016,2016,7.90041,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",VCT,Saint Vincent and the Grenadines,2017,2017,6.13657,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",MWI,Malawi,2013,2013,35.555,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",MWI,Malawi,2014,2014,33.8879,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",MWI,Malawi,2015,2015,33.85762,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",MWI,Malawi,2016,2016,34.59062,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",GRC,Greece,2013,2013,8.45109,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",GRC,Greece,2014,2014,10.11724,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",GRC,Greece,2015,2015,8.60558,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",GRC,Greece,2016,2016,8.51901,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TUR,Turkey,2012,2012,16.08039,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TUR,Turkey,2013,2013,11.26615,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TUR,Turkey,2014,2014,10.62276,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TUR,Turkey,2015,2015,12.31668,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",TUR,Turkey,2016,2016,13.371,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MDA,Republic of Moldova,2012,2012,20.23878,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MDA,Republic of Moldova,2013,2013,21.08983,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MDA,Republic of Moldova,2014,2014,21.75798,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MDA,Republic of Moldova,2015,2015,22.26902,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MDA,Republic of Moldova,2016,2016,22.14993,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MDA,Republic of Moldova,2017,2017,20.84082,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MRT,Mauritania,2012,2012,52.13504,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MRT,Mauritania,2013,2013,55.44766,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MRT,Mauritania,2014,2014,54.82145,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MRT,Mauritania,2016,2016,55.80397,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MRT,Mauritania,2017,2017,55.949,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",SGP,Singapore,2016,2016,0.13384,+,National Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",BGD,Bangladesh,2017,2017,29.80212,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GRD,Grenada,2013,2013,16.62898,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GRD,Grenada,2014,2014,14.77249,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GRD,Grenada,2015,2015,7.80807,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GRD,Grenada,2016,2016,1.99776,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",GRD,Grenada,2017,2017,19.83395,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PRK,Democratic People's Republic of Korea,2015,2015,9.63052,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PRI,Puerto Rico,2012,2012,24.32679,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PRI,Puerto Rico,2013,2013,22.54175,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PRI,Puerto Rico,2014,2014,21.13962,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PRI,Puerto Rico,2015,2015,23.07954,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PRI,Puerto Rico,2016,2016,28.55789,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",NOR,Norway,2012,2012,4.80478,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",NOR,Norway,2013,2013,4.71949,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",NOR,Norway,2014,2014,4.33982,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",NOR,Norway,2015,2015,4.02023,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",NOR,Norway,2016,2016,3.77008,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",NOR,Norway,2017,2017,4.30586,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JPN,Japan,2013,2013,1.22702,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JPN,Japan,2014,2014,1.68631,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JPN,Japan,2015,2015,1.26932,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",JPN,Japan,2016,2016,0.98417,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",VUT,Vanuatu,2015,2015,18.33291,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MEX,Mexico,2012,2012,26.45319,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MEX,Mexico,2013,2013,23.32336,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MEX,Mexico,2014,2014,21.87581,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MEX,Mexico,2015,2015,19.93246,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MEX,Mexico,2016,2016,18.53787,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MEX,Mexico,2017,2017,18.13186,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NPL,Nepal,2012,2012,30.45586,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NPL,Nepal,2014,2014,35.62685,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NPL,Nepal,2015,2015,34.22225,,
